,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
1499,34262,117752,-2541215,125391,-59093,9504,1168765,-902905,-69266,-504246,-754087,210184
1500,-11406,128075,-2552696,124500,-67795,-29378,764167,-2188064,123971,-385466,-779503,12798
1501,-86772,140865,-2567384,116700,-78655,-93236,1182953,-3530528,81615,-181819,-565092,-157094
1502,-179496,154103,-2582227,98955,-89987,-170861,796176,-3890320,82579,-35061,-263416,161941
1503,-252098,159197,-2574380,77404,-94369,-229552,-386502,-3220843,-78228,51966,-110855,734380
1504,-301441,153850,-2558012,56323,-89768,-266507,-399488,-2185015,-427886,-207777,-301537,740374
1505,-336958,150777,-2554194,40408,-87131,-292557,309577,-1104046,-438205,-251371,-327932,424978
1506,-349107,149438,-2557377,34629,-85983,-301248,214990,332553,-508005,-361726,-317180,292358
1507,-333696,142361,-2552616,37980,-79932,-287986,-308510,1272168,-597255,-380136,-355456,413618
1508,-299357,128608,-2538360,45431,-68246,-258863,-765967,1849767,-788130,-330841,-373460,326587
1509,-251957,107185,-2515839,52429,-50246,-217977,-1232095,2196085,-942449,-388086,-354839,219555
1510,-191344,82344,-2483902,59075,-29692,-166357,-1544258,2703437,-1008304,-313662,-491421,-18879
1511,-106564,55657,-2444842,66456,-8003,-96137,-1716002,3867325,-1276983,-178206,-477220,-76846
1512,-3214,22680,-2408813,65935,18213,-11629,-1370170,4626461,-1741284,-161434,-572940,-157141
1513,98523,-5283,-2374344,58701,39915,68909,-1173288,3852303,-1453702,6262,-507819,-353661
1514,152379,-23611,-2347130,48974,53870,110467,-559901,969947,-990661,160641,-255035,-267917
1515,146522,-25934,-2338508,47327,55622,106092,216449,-542944,-282546,162426,-571255,-265297
1516,134354,-18128,-2347741,52087,49718,96706,825564,408494,217213,-153201,-624388,-231007
1517,136695,-1699,-2371496,62748,37162,98048,1425624,1705061,464365,-269682,-483413,3918
1518,149117,11160,-2403281,71224,27213,107369,1422883,1890939,71002,-529775,-209763,324857
1519,160206,19672,-2427091,76744,20571,115898,1075899,1397715,105530,-610521,-257625,655913
1520,160482,27472,-2442776,81574,14445,116031,738998,480595,-155226,-354349,2270,243044
1521,143816,25749,-2457975,80177,15801,102941,1110857,-274333,-565063,68233,-125856,83359
1522,124929,25773,-2493099,79551,15782,88095,1760607,1196612,-279330,674467,-169615,44876
1523,139169,35951,-2518624,86298,7742,99048,974055,1796462,376704,866283,-499252,139896
1524,138475,57032,-2535797,98932,-9110,98002,1012077,32407,599284,716595,-837899,148647
1525,116886,65773,-2542263,103201,-16175,80318,173094,-557193,-145030,-16831,-713677,439891
1526,113779,68268,-2534538,104499,-18200,77710,10426,158667,-268861,-117357,-615323,218927
1527,108200,67645,-2536745,103834,-17694,73213,461795,-12593,-455632,41037,-582168,-261073
1528,95607,65837,-2539998,102007,-16226,63106,352637,-308424,-439992,126743,-618472,-286487
1529,75878,66578,-2543562,100972,-16828,47131,437512,-728022,-277560,150635,-610012,-121969
1530,45321,71663,-2550331,101014,-20960,22119,670259,-1164427,-36093,62764,-607069,-54370
1531,6357,84698,-2561232,103606,-31624,-10520,798391,-1437130,382825,-63500,-618760,95808
1532,-55003,107647,-2574068,106007,-50630,-62876,1227361,-3142598,800341,-377792,-670157,-339325
1533,-150451,135172,-2591394,98028,-73810,-144182,1194357,-4222089,654079,-387847,-547689,-81671
1534,-237280,150477,-2591416,78562,-86874,-216106,128997,-3839530,214582,-350514,-359089,273394
1535,-308188,153645,-2576590,53542,-89592,-271593,-361993,-3436229,-48943,-579003,-332215,948250
1536,-369968,150927,-2566532,26137,-87259,-317005,-6288,-2764838,-423332,-574487,-400177,829874
1537,-413735,144453,-2566697,3121,-81717,-346753,73807,-1170170,-746351,-476229,-431323,575763
1538,-417516,133891,-2571716,-3269,-72723,-346327,168383,1143077,-961231,-353384,-384256,553914
1539,-382488,120307,-2570864,6813,-61242,-317562,-425993,2369948,-897520,-376741,-437455,432879
1540,-328218,98540,-2552280,19554,-43054,-272437,-1291259,2602004,-902794,-334490,-495224,325437
1541,-258437,69684,-2514433,30897,-19350,-213910,-2084830,2798988,-990842,-170449,-647390,77564
1542,-170146,34034,-2461346,38318,9261,-140336,-2482714,3404766,-1353320,-160504,-655128,-4220
1543,-64909,253,-2410132,42083,35658,-55580,-1903850,4332412,-1270349,78985,-484733,-213426
1544,51053,-17038,-2367259,47431,48890,33640,-1260795,4794649,-739816,289411,-16383,-245243
1545,130200,-27219,-2344151,46000,56591,93838,-269538,2364826,-817373,233730,232601,-464758
1546,141301,-27177,-2334743,46377,56559,102190,-171311,-137892,-8040,-171463,-230548,-561915
1547,137704,-15172,-2319060,54112,47472,99169,-339225,-319952,377717,-462996,-637248,-248958
1548,148639,-2832,-2312347,62344,38033,107254,407612,1462156,21727,-496330,-707018,-17145
1549,165199,-3191,-2341798,62378,38309,119986,1864827,2033599,-555280,-385203,-282581,457016
1550,163525,-7488,-2383535,59606,41604,118738,1692696,1228899,-568270,-112609,-294513,428281
1551,154177,-9628,-2410079,58093,43243,111613,1065593,517661,-382664,-93306,-249841,311046
1552,140384,-2275,-2437802,62491,37604,100897,1546520,636841,31808,477569,-40588,327896
1553,122443,10786,-2477661,70122,27504,86658,1920383,736959,510719,752073,-323686,65053
1554,109780,40499,-2515036,87817,4129,75587,1665946,609326,1213063,562046,-803072,-25334
1555,87371,59836,-2540092,97922,-11371,56768,987071,-167609,25727,79955,-668157,345429
1556,99029,60139,-2529791,98893,-11616,66134,-810851,995236,-436975,-146541,-311025,771931
1557,119788,55316,-2503450,97186,-7728,83023,-511973,157527,-595114,55865,-422594,229270
1558,117110,47951,-2493255,92673,-1818,81137,-247372,-1470,-756501,248718,-360740,-113755
1559,125138,38248,-2475108,87187,5919,87858,-439711,96434,-830609,119636,-453438,112923
1560,120911,28958,-2468130,81335,13274,84827,163968,-130647,-776963,128432,-495766,-168272
1561,112665,23359,-2473387,77494,17680,78560,631872,218402,-559430,82789,-566104,-103639
1562,99280,23905,-2492630,77080,17251,68048,1194957,200433,-284145,-76632,-575884,-19993
1563,69657,30563,-2518917,78993,12007,44435,1364103,-845135,-31660,-269387,-609412,-315653
1564,12012,44155,-2547085,80940,1216,-2020,1514966,-2112409,269052,-323854,-720463,-258837
1565,-63635,63950,-2580222,80180,-14698,-63941,2004661,-2535116,325357,-480153,-692372,60560
1566,-144277,81196,-2612266,71525,-28750,-129818,1485560,-2797081,-46470,-524538,-516867,311694
1567,-215112,88437,-2625518,55031,-34701,-185788,380337,-2990522,-263314,-514804,-318808,619509
1568,-277858,85322,-2611442,32175,-32137,-232119,-616492,-3270558,-231463,-383365,-437200,712594
1569,-333943,81835,-2593455,9006,-29273,-271963,-277923,-2643512,-158329,-287398,-542940,639432
1570,-365289,78913,-2583717,-5361,-26880,-293315,-184001,-663892,-323648,-258549,-608825,436540
1571,-347906,73904,-2574413,-616,-22788,-279619,-258194,1684772,-458567,-578175,-701801,450890
1572,-300679,60855,-2561546,11147,-12194,-242349,-701664,2566720,-847355,-546664,-727453,399292
1573,-240960,37524,-2540577,19302,6494,-193199,-1197779,2728426,-1161880,-299737,-714968,121580
1574,-160854,1093,-2503517,21414,35010,-126586,-2125956,3541617,-1784701,-1253,-428008,17934
1575,-41167,-46594,-2444263,16317,71054,-31107,-2761515,4835746,-1987352,492050,57155,-139572
1576,108761,-76557,-2368880,11773,92926,80017,-2519540,4893401,-1165340,812863,368858,-651100
1577,186338,-88993,-2313300,4759,101822,135729,-1215096,764378,-694808,309028,-296732,-802715
1578,192937,-81006,-2297614,10296,96120,140505,264958,223383,376968,32175,-706893,-371349
1579,199154,-59365,-2318816,25137,80452,145281,1290518,2253361,928460,-395920,-724122,-105022
1580,244735,-32749,-2350341,41506,60745,179786,1335115,4305078,890891,-988797,-590049,120436
1581,303652,-22160,-2377751,44163,52773,224600,1262513,3573081,-72214,-1155653,-511461,64285
1582,317199,-32093,-2398592,36334,60253,233845,857451,424605,-1171277,-1089353,-294926,-14524
1583,297289,-56301,-2397684,22145,78208,217104,244133,-809940,-1731591,-303510,-512985,-110806
1584,289479,-80282,-2407229,6402,95602,209571,1309318,984601,-1211568,-78662,-670256,302779
1585,300912,-91073,-2443371,-2066,103298,216782,1356182,2814049,-547018,168743,-632511,501852
1586,354447,-92365,-2442841,-8642,104215,254171,-403096,2699333,-437382,649822,-526968,868790
1587,404478,-88202,-2417390,-12893,101258,289557,-599164,1295161,-232923,588932,-666621,413040
1588,389347,-81068,-2421264,-5667,96165,280101,905297,-1114980,182325,586117,-884106,-209202
1589,348079,-69713,-2443674,7710,87985,252408,678700,-507887,407496,293885,-429392,23965
1590,335617,-55711,-2451150,18649,77775,245010,332712,15779,286905,17551,-296015,325705
1591,323404,-50645,-2448598,23399,74049,236649,-37172,-578930,-385759,-333620,-399100,131337
1592,321463,-56406,-2436048,19743,78285,234671,-217255,157685,-888958,-194772,-480042,48584
1593,348659,-71044,-2413354,6734,88948,252665,-592896,1317818,-1373769,-291397,-549177,132334
1594,398111,-90201,-2377968,-13260,102679,284833,-940607,1543825,-1646747,-302561,-719723,213220
1595,447258,-109655,-2330311,-35058,116360,315000,-1172032,786419,-1713623,99364,-971349,-67985
1596,475195,-124120,-2295514,-50498,126356,330608,-292955,456977,-1076809,649807,-1142523,-279867
1597,480352,-127000,-2297814,-53546,128328,333361,713434,658863,-222939,770028,-1131602,-404186
1598,456066,-124860,-2323598,-47288,126863,317882,1192304,-428758,154609,309103,-1141077,-610311
1599,394966,-116435,-2365080,-31048,121064,278617,1839498,-1549014,554740,179857,-1129434,-554718
1600,311620,-100894,-2413218,-9934,110232,223386,1417518,-2376255,800680,243978,-180141,-94596
1601,230010,-72708,-2442325,15152,90150,167355,1132180,-2628944,1368373,426886,333867,267237
1602,167630,-34851,-2461309,41764,62318,122060,796030,-1980853,1558543,280644,484762,568436
1603,110677,2276,-2483523,64195,34098,77885,1557421,-1756989,1392659,377003,579220,171251
1604,40716,34018,-2526144,78298,9275,21463,2219702,-1935862,796105,515061,543985,-105670
1605,-36357,56743,-2541077,81011,-8877,-41520,34207,-3700899,794852,235203,111285,18790
1606,-92742,87488,-2499501,87308,-33919,-90372,-1134064,-3530915,1920925,186578,-605906,201247
1607,-144910,130347,-2468070,97108,-69718,-138914,50104,-2974043,2026759,109090,-405618,387806
1608,-199036,171598,-2451282,101131,-105097,-189777,336699,-2706226,1670563,-66579,-114470,598719
1609,-247430,204963,-2434464,99383,-134332,-235083,75768,-2442001,1355413,-349500,42191,600888
1610,-289807,226909,-2407401,92175,-153848,-273405,-673597,-2413456,994424,-585196,43488,333194
1611,-325207,233767,-2368622,80085,-159992,-302876,-1315671,-2259549,625479,-754535,-175893,241693
1612,-349599,228981,-2324807,67472,-155704,-320856,-1739411,-1481071,254053,-813560,-428823,203735
1613,-356840,212790,-2279935,57880,-141268,-322709,-1967249,-684647,-246350,-846373,-703925,236167
1614,-338553,182113,-2235820,53382,-114252,-301492,-2368087,769616,-1004110,-784288,-903975,-69642
1615,-286437,139084,-2190737,55339,-77138,-251599,-2398611,2324654,-1443219,-635869,-949711,-580838
1616,-229084,105633,-2167337,59391,-48951,-200198,-494725,2479812,-1402345,342348,-1126106,-934531
1617,-195960,82809,-2172230,57949,-30072,-169982,61751,1672403,-1635637,409738,-872600,-690607
1618,-197010,54898,-2177719,42497,-7391,-164834,-98223,-198788,-1621538,420094,-499194,-389571
1619,-206715,46666,-2169276,35046,-790,-170243,-323415,-461394,40447,8294,180591,-316460
1620,-222319,59008,-2151105,37051,-10704,-184634,86684,-1344550,494165,254977,92847,-393897
1621,-246817,69830,-2150135,34915,-19468,-205358,428135,-544229,-142205,743182,338216,-83104
1622,-258918,69609,-2156569,30692,-19288,-214246,783332,119283,-410834,-347184,-399330,1033023
1623,-253577,85574,-2171057,40867,-32344,-214146,1033718,1720856,320595,-587126,-444181,976527
1624,-209750,101248,-2181297,63372,-45302,-184418,1189782,3111855,-17655,-715603,-402140,680166
1625,-155494,108975,-2215434,83300,-51739,-143622,1936478,4622111,-853997,-588559,-487088,768597
1626,-41692,82042,-2235964,94466,-29443,-48922,836865,6365092,-1811429,-483239,-319473,783532
1627,77132,53847,-2238394,93604,-6546,48896,-184290,5999500,-1674952,-383073,-153939,757629
1628,173053,32010,-2230174,84468,10863,125922,126716,4095492,-1322099,158641,-604362,201293
1629,217475,15653,-2244709,73735,23712,160632,1224028,2565199,-1068919,186631,-739221,101520
1630,246924,1485,-2265423,63567,34708,182962,820217,2506715,-1011844,198829,-724032,26608
1631,284804,-8303,-2262982,54763,42229,211405,-122141,1744114,-762143,-202050,-695193,70111
1632,314247,-15830,-2244963,47201,47972,233106,-484560,1023445,-844936,-292175,-674094,80880
1633,342383,-20299,-2220191,41117,51365,253781,-647678,991335,-665506,-384663,-628522,93789
1634,372170,-22910,-2199078,35410,53340,275651,-413321,1202293,-610727,-332310,-584583,130894
1635,401679,-25052,-2184602,29407,54957,297156,-175849,1362235,-587910,-280515,-611408,68527
1636,427045,-29881,-2174646,21838,58591,314973,45008,1213994,-737868,-211713,-642936,-86864
1637,446098,-37544,-2172776,13275,64329,327462,427055,1237161,-735230,-217371,-610404,-99230
1638,461963,-46551,-2179183,4259,71023,337158,668832,1372719,-745465,-213435,-594592,-49693
1639,479923,-57124,-2184444,-6412,78812,347755,509527,1429094,-852403,-158835,-545495,18967
1640,502296,-67749,-2182490,-18358,86561,361035,272381,1314004,-903051,37314,-571128,-17920
1641,521752,-74023,-2179585,-27069,91100,372911,234706,1300044,-842407,82754,-625822,-72078
1642,541198,-81442,-2179225,-36751,96433,384234,486416,1253588,-632286,163419,-789526,-196226
1643,550221,-88288,-2189273,-43541,101320,388520,845576,1037788,-523746,289168,-807809,-23310
1644,547290,-94955,-2207575,-47168,106046,384877,1024609,689192,-350065,333459,-830360,56962
1645,536684,-97992,-2228556,-46513,108192,377118,991089,474695,-227179,381190,-946991,-323615
1646,514930,-101072,-2254237,-43348,110357,361986,1289967,-135958,-157011,329286,-892104,-249950
1647,470041,-101494,-2287620,-33871,110654,331923,1284319,-1129833,107005,367342,-550268,192803
1648,417515,-89065,-2312758,-15627,101873,298437,833359,-1407639,705621,367744,-251631,102081
1649,363967,-65008,-2341910,8848,84569,264334,1196323,-1397873,1145046,259881,-21894,-85037
1650,299153,-39516,-2378451,33200,65800,219832,1416720,-1830758,1049932,358666,308489,-7149
1651,239480,-15630,-2405686,52964,47820,176551,977588,-1650714,894947,274663,450371,238006
1652,197506,11513,-2426506,71606,26939,145001,1218326,-842669,1077191,45357,566955,412104
1653,156717,38726,-2464850,88396,5541,112922,2081199,-394219,870066,-154339,475576,315276
1654,110491,61367,-2518251,100289,-12608,75316,2641385,-380295,632544,-306398,88267,102759
1655,60074,82980,-2571980,108983,-30213,33274,2126206,-1038118,417212,-395812,-94308,141201
1656,15838,102288,-2595032,114663,-46166,-4430,1187833,-1246406,571158,-334384,-605178,323466
1657,-28668,129085,-2611034,122161,-68650,-43803,1167132,-1447029,943012,-188303,-715157,265489
1658,-68267,158876,-2620726,129679,-94094,-80230,776526,-1387429,1028869,-286977,-576631,212101
1659,-99144,185201,-2610502,135364,-116951,-109500,-169112,-1493762,1001036,-369978,-476167,318337
1660,-127641,203361,-2583189,136466,-132917,-135982,-913894,-1981334,766791,-477891,-428188,404619
1661,-162131,213897,-2545307,131418,-142251,-166508,-1228765,-2396168,617708,-547428,-509995,518321
1662,-200402,220812,-2510213,122410,-148405,-199503,-989848,-2341994,449460,-587431,-540523,555786
1663,-233358,224156,-2479903,112503,-151388,-227229,-928388,-1712781,221552,-745798,-611636,438111
1664,-248903,222648,-2452126,106240,-150042,-239630,-840952,-776807,-19386,-913974,-638159,292797
1665,-252053,216942,-2430302,102718,-144957,-241108,-748704,-41845,-345492,-913336,-644159,235315
1666,-233315,203152,-2408362,103672,-132732,-223338,-1030101,1286978,-740129,-888975,-673078,236819
1667,-187675,180499,-2385139,108800,-112844,-182151,-1151656,2484574,-1223213,-531631,-592792,88055
1668,-122094,148383,-2363607,112053,-85079,-123309,-1095694,3267287,-1737640,-534884,-620558,29215
1669,-70081,118697,-2352942,108866,-59888,-76579,-77659,1927850,-1458552,262905,-492322,-644927
1670,-73938,114604,-2372202,105912,-56451,-79168,1398774,363059,-367330,1456456,32898,-893071
1671,-78604,126809,-2378973,111303,-66725,-84624,161941,121362,407346,598023,-165675,-554011
1672,-82164,143549,-2367622,119071,-80945,-89801,83385,-259648,651909,175169,-335842,-284963
1673,-91714,163824,-2363497,126942,-98363,-100432,504400,-155481,610920,-383040,-680165,-11834
1674,-90079,179594,-2365858,134864,-112054,-101140,579610,902957,125116,-316453,-491012,10906
1675,-78508,166920,-2381343,131409,-101042,-89805,792539,1371595,-2166401,866476,766803,-178727
1676,-73029,128361,-2409778,113287,-68038,-80269,975308,1599371,-2010524,673934,1142522,415404
1677,-73092,137303,-2425203,117861,-75622,-81496,1015824,533581,742864,-338101,639761,493306
1678,-49738,159398,-2425956,133680,-94543,-64767,444454,1932684,606757,-810217,-575937,547499
1679,-13496,174773,-2440573,147719,-107856,-35670,1441625,2867117,-36954,-1137185,-590411,761735
1680,49273,165771,-2471740,151957,-100046,18790,1865330,4487919,-1064772,-965794,-205046,816116
1681,126723,145913,-2511721,147838,-82965,86031,2141027,5163949,-1198310,-407003,175211,629764
1682,201509,130374,-2554131,140542,-69741,149765,1898308,5087922,-1156111,-167179,-155946,329901
1683,272855,116432,-2587840,129483,-57984,209358,1718320,4549215,-814847,61439,-368812,264144
1684,314210,111298,-2620135,122692,-53683,243456,1573877,2350026,-308837,302376,-870414,159443
1685,323659,108489,-2644871,120054,-51334,251058,1035832,1450071,-425742,376090,-1080572,63554
1686,348158,109191,-2652997,117209,-51921,271327,392941,1796464,-179644,-44450,-850492,92891
1687,373679,112334,-2653213,115010,-54548,292627,156944,1435394,-256677,-512055,-404383,192945
1688,392246,113413,-2652587,112418,-55453,307969,299185,1188103,-342961,-489045,-322760,78329
1689,409278,110577,-2660074,107750,-53079,321529,773890,1492813,-498131,-331697,-324829,-84920
1690,426674,103751,-2675314,100640,-47383,334729,1001479,1688504,-615366,-197100,-495441,41451
1691,444869,94093,-2690473,91574,-39371,347951,964101,1606903,-689230,-156953,-569617,74342
1692,462666,84189,-2702758,82179,-31206,360537,811371,1556359,-704118,-27608,-682167,-78091
1693,458870,108734,-2723340,96258,-51539,361358,596325,1450460,-675564,-43625,-677977,-17435
1694,476903,102424,-2726365,88615,-46279,374762,399670,1212215,-599720,-33022,-676904,-2227
1695,479908,115794,-2734194,94889,-57449,379336,432413,1011383,-488133,9180,-665428,-50229
1696,489517,113142,-2741276,91076,-55226,386579,656639,977982,-322020,11346,-569462,-57287
1697,486541,122261,-2758228,96549,-62888,385708,851717,842517,-181612,44416,-567706,10478
1698,485912,123355,-2774634,97271,-63809,385382,889868,654467,-74281,22302,-626492,-34653
1699,480799,126370,-2789846,100113,-66354,381754,801875,391300,13035,28341,-703643,-172779
1700,469251,130267,-2806543,104962,-69650,373023,938052,87146,32536,67620,-648422,-225664
1701,447008,134531,-2830798,112356,-73266,355525,1369772,-279450,226165,47989,-456588,-167592
1702,413400,143309,-2866819,123964,-80740,328970,1758823,-476132,589125,94410,-97690,-63949
1703,372949,157649,-2912561,138590,-93037,296669,2208773,-518151,849764,81402,190332,-55483
1704,322209,174668,-2974780,154418,-107765,254839,3152551,-782700,920788,-61884,233472,-64585
1705,261386,189110,-3052640,167459,-120375,202886,3645626,-783306,645426,-139226,374089,83740
1706,202278,202613,-3128406,176682,-132256,151309,3455765,-802874,376003,-41377,621658,194034
1707,150128,210994,3082835,180517,-139674,105153,3500900,-538877,-147449,-44160,649584,333574
1708,95794,216725,3006988,180508,-144764,56821,3642098,-812668,-265753,-422370,379741,264443
1709,33826,222708,2939973,176993,-150096,1663,2833947,-1663151,-532022,-372958,-105315,145729
1710,-36871,227474,2902406,167849,-154354,-60858,1725882,-2408500,-190567,-193310,-344175,195904
1711,-99748,245069,2868056,161592,-170161,-117516,2113892,-1816097,244014,5237,-453978,224822
1712,-148249,270526,2834970,158719,-193266,-162716,1972644,-1224158,454845,-257529,-464900,205691
1713,-190669,294450,2810600,154414,-215221,-202551,1545597,-1418159,322856,-352422,-428312,301723
1714,-234163,312274,2792326,145336,-231723,-242351,1304479,-1497008,4010,-378774,-419714,453692
1715,-275320,322106,2775706,132541,-240875,-278642,1016138,-1428571,-343126,-411314,-440973,479102
1716,-314752,324913,2767512,116689,-243496,-311864,443065,-1542367,-426032,-434005,-451535,403347
1717,-350794,322851,2769202,99611,-241571,-340856,-23909,-1444965,-402713,-442211,-445327,387859
1718,-378870,316338,2776115,84081,-235502,-362041,-268948,-1041904,-553424,-545686,-417873,458742
1719,-394955,304014,2783007,72224,-224060,-372205,-370998,-252268,-797635,-631650,-430092,454213
1720,-394277,288679,2785859,67606,-209905,-368487,-234927,638580,-984765,-764012,-551090,408884
1721,-378144,270265,2787494,69283,-193028,-352054,-375999,1349291,-1171464,-553729,-570607,173578
1722,-347626,247864,2792964,75502,-172684,-323468,-647187,2016039,-1174212,-471173,-588097,72315
1723,-306309,225609,2802349,84902,-152687,-286251,-631282,2310746,-1094361,-245618,-678636,-255122
1724,-263747,207230,2805835,94283,-136339,-248629,19595,2287333,-1131446,41007,-712059,-695487
1725,-240142,195969,2796369,98147,-126400,-227484,445113,1324979,-865526,55545,-575636,-916965
1726,-237719,193344,2789459,97866,-124091,-225030,454765,140504,-635342,209162,-313173,-460266
1727,-256684,190422,2786924,89729,-121525,-239625,127037,-807585,-353338,349623,-47810,-537545
1728,-266210,193403,2804420,87465,-124143,-247803,-625407,-433767,321385,96592,-125621,-356256
1729,-272911,201993,2827267,88581,-131709,-254883,-267408,-583866,517426,-325636,-606337,118719
1730,-271162,212090,2839321,93485,-140647,-255530,133064,701324,53900,-381550,-366381,361829
1731,-254165,204627,2825683,96767,-134036,-240434,1049289,1793706,-1655596,-121390,518686,350029
1732,-242081,178688,2781782,89837,-111265,-225645,1514713,2075174,-2383369,-49274,1065342,430103
1733,-226961,165345,2752086,89032,-99678,-210965,977144,1864669,-958642,-332603,68328,98956
1734,-192836,163533,2725675,99335,-98111,-183306,1533857,3242267,-957586,-252453,-312985,470330
1735,-138897,161352,2683791,113985,-96229,-139082,2145388,4525608,-1141898,-343685,-562136,583028
1736,-58685,156020,2640931,130238,-91634,-71871,2364153,4839910,-1075608,-372695,-493046,840325
1737,29260,152599,2604649,142964,-88693,2628,2187846,4940242,-438167,-262251,-342757,670734
1738,102643,156844,2564535,152144,-92343,65061,1819507,4931733,-389459,-147683,-406384,240075
1739,169002,155390,2536321,153788,-91092,122124,1339641,3911237,-515416,-152958,-564402,-10957
1740,209445,153106,2506060,152216,-89129,156861,1675414,2749613,-421852,-40867,-605063,-50746
1741,241304,151067,2477294,149865,-87379,184123,1318741,2697506,-401844,-31329,-544481,57049
1742,278594,149422,2461046,146391,-85969,215913,751413,2517321,-404508,-142617,-452752,93968
1743,314046,145059,2452265,140557,-82235,245769,680593,2243467,-589454,-350253,-407107,215020
1744,346529,139957,2442122,133712,-77882,272761,668210,2176089,-512542,-481439,-376154,195156
1745,377992,135253,2438743,126367,-73880,298617,281148,1853070,-649427,-451251,-310788,113788
1746,403915,128646,2442953,118289,-68277,319354,130477,1233971,-741554,-449445,-400360,15644
1747,421092,121250,2446719,111057,-62035,332530,196046,1047553,-799609,-283522,-467758,-149220
1748,437616,112602,2445031,103053,-54773,344798,596925,1321671,-699952,-266668,-437300,-7222
1749,456352,104007,2436522,94331,-47597,358619,723830,1552372,-694020,-229183,-377537,140958
1750,476170,94186,2430839,84397,-39447,372825,545560,1426642,-798722,-246089,-449667,126569
1751,1393205,-690969,2936,706154,601431,-129510,-253687,-324435,361797,181078,407092,-80518
